"TOA5","lyellblwmaclure_519","CR1000","7759","CR1000.Std.11","CPU:LyellBlwMaclureCr-20200625.CR1","11267","T15min"
"TIMESTAMP","RECORD","BattV","Lvl_ft_RAW","Temp_C","Observed","Lvl_ft_CORR","Offset","SC_uS","WaterT_CS547"
"TS","RN","Volts","","deg C","","","","uS/cm","deg C"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-10-31 01:30:00",222747,13.42,1.058,1.811,7.62,6.768,5.71,20.05,1.535
"2021-10-31 01:45:00",222748,13.42,1.061,1.791,7.62,6.771,5.71,20.07,1.484
"2021-10-31 02:00:00",222749,13.41,1.058,1.774,7.62,6.768,5.71,20.07,1.486
"2021-10-31 02:15:00",222750,13.41,1.058,1.759,7.62,6.768,5.71,20.05,1.488
"2021-10-31 02:30:00",222751,13.4,1.056,1.744,7.62,6.765,5.71,20.09,1.439
"2021-10-31 02:45:00",222752,13.4,1.052,1.728,7.62,6.762,5.71,20.07,1.468
"2021-10-31 03:00:00",222753,13.4,1.052,1.715,7.62,6.762,5.71,20.11,1.418
"2021-10-31 03:15:00",222754,13.39,1.05,1.701,7.62,6.76,5.71,20.06,1.444
"2021-10-31 03:30:00",222755,13.39,1.05,1.682,7.62,6.76,5.71,20.08,1.367
"2021-10-31 03:45:00",222756,13.39,1.05,1.661,7.62,6.76,5.71,20.08,1.367
"2021-10-31 04:00:00",222757,13.38,1.048,1.642,7.62,6.758,5.71,20.06,1.367
"2021-10-31 04:15:00",222758,13.38,1.047,1.623,7.62,6.757,5.71,20.04,1.341
"2021-10-31 04:30:00",222759,13.38,1.047,1.6,7.62,6.757,5.71,20.12,1.239
"2021-10-31 04:45:00",222760,13.37,1.047,1.58,7.62,6.756,5.71,20.1,1.264
"2021-10-31 05:00:00",222761,13.37,1.04,1.56,7.62,6.75,5.71,20.05,1.264
"2021-10-31 05:15:00",222762,13.37,1.042,1.543,7.62,6.752,5.71,20.11,1.187
"2021-10-31 05:30:00",222763,13.36,1.041,1.527,7.62,6.751,5.71,20.09,1.187
"2021-10-31 05:45:00",222764,13.36,1.037,1.511,7.62,6.746,5.71,20.05,1.239
"2021-10-31 06:00:00",222765,13.35,1.034,1.498,7.62,6.744,5.71,20.09,1.187
"2021-10-31 06:15:00",222766,13.35,1.034,1.486,7.62,6.744,5.71,20.11,1.162
"2021-10-31 06:30:00",222767,13.35,1.033,1.476,7.62,6.742,5.71,20.09,1.187
"2021-10-31 06:45:00",222768,13.34,1.034,1.465,7.62,6.744,5.71,20.06,1.187
"2021-10-31 07:00:00",222769,13.34,1.033,1.45,7.62,6.743,5.71,20.1,1.136
"2021-10-31 07:15:00",222770,13.34,1.031,1.428,7.62,6.741,5.71,20.1,1.059
"2021-10-31 07:30:00",222771,13.34,1.031,1.403,7.62,6.741,5.71,20.08,1.059
"2021-10-31 07:45:00",222772,13.33,1.029,1.377,7.62,6.739,5.71,20.08,1.035
"2021-10-31 08:00:00",222773,13.33,1.023,1.353,7.62,6.733,5.71,20.12,0.984
"2021-10-31 08:15:00",222774,13.33,1.021,1.339,7.62,6.731,5.71,20.09,1.01
"2021-10-31 08:30:00",222775,13.33,1.024,1.331,7.62,6.734,5.71,20.12,1.009
"2021-10-31 08:45:00",222776,13.32,1.021,1.327,7.62,6.731,5.71,20.12,1.012
"2021-10-31 09:00:00",222777,13.32,1.018,1.321,7.62,6.728,5.71,20.11,0.985
"2021-10-31 09:15:00",222778,13.32,1.017,1.315,7.62,6.727,5.71,20.12,0.987
"2021-10-31 09:30:00",222779,13.32,1.02,1.313,7.62,6.73,5.71,20.12,1.036
"2021-10-31 09:45:00",222780,13.38,1.02,1.311,7.62,6.73,5.71,20.14,1.034
"2021-10-31 10:00:00",222781,13.48,1.022,1.297,7.62,6.732,5.71,20.14,0.957
"2021-10-31 10:15:00",222782,13.57,1.026,1.294,7.62,6.735,5.71,20.14,0.982
"2021-10-31 10:30:00",222783,13.55,1.033,1.293,7.62,6.743,5.71,20.14,0.999
"2021-10-31 10:45:00",222784,13.54,1.04,1.293,7.62,6.75,5.71,20.16,0.996
"2021-10-31 11:00:00",222785,13.53,1.052,1.295,7.62,6.761,5.71,20.16,1.015
"2021-10-31 11:15:00",222786,13.54,1.039,1.298,7.62,6.749,5.71,20.16,1.012
"2021-10-31 11:30:00",222787,13.58,1.03,1.304,7.62,6.74,5.71,20.17,1.063
"2021-10-31 11:45:00",222788,13.61,1.027,1.317,7.62,6.737,5.71,20.23,1.063
"2021-10-31 12:00:00",222789,13.9,1.029,1.334,7.62,6.738,5.71,20.28,1.088
"2021-10-31 12:15:00",222790,13.96,1.022,1.357,7.62,6.732,5.71,20.25,1.165
"2021-10-31 12:30:00",222791,13.95,1.019,1.384,7.62,6.728,5.71,20.27,1.209
"2021-10-31 12:45:00",222792,13.9,1.023,1.416,7.62,6.733,5.71,20.3,1.257
"2021-10-31 13:00:00",222793,13.9,1.024,1.453,7.62,6.734,5.71,20.35,1.282
"2021-10-31 13:15:00",222794,13.92,1.023,1.49,7.62,6.732,5.71,20.36,1.359
"2021-10-31 13:30:00",222795,13.92,1.021,1.532,7.62,6.731,5.71,20.32,1.461
"2021-10-31 13:45:00",222796,13.9,1.02,1.582,7.62,6.729,5.71,20.38,1.512
"2021-10-31 14:00:00",222797,13.88,1.022,1.636,7.62,6.732,5.71,20.41,1.612
"2021-10-31 14:15:00",222798,13.87,1.021,1.693,7.62,6.731,5.71,20.44,1.636
"2021-10-31 14:30:00",222799,13.86,1.022,1.75,7.62,6.732,5.71,20.43,1.788
"2021-10-31 14:45:00",222800,13.85,1.022,1.81,7.62,6.732,5.71,20.44,1.861
"2021-10-31 15:00:00",222801,13.85,1.022,1.867,7.62,6.732,5.71,20.47,1.886
"2021-10-31 15:15:00",222802,13.86,1.025,1.916,7.62,6.735,5.71,20.46,1.913
"2021-10-31 15:30:00",222803,13.82,1.027,1.957,7.62,6.737,5.71,20.45,1.94
"2021-10-31 15:45:00",222804,13.78,1.027,1.992,7.62,6.737,5.71,20.41,1.993
"2021-10-31 16:00:00",222805,13.76,1.026,2.023,7.62,6.736,5.71,20.45,1.968
"2021-10-31 16:15:00",222806,13.73,1.027,2.05,7.62,6.737,5.71,20.43,1.997
"2021-10-31 16:30:00",222807,13.71,1.026,2.072,7.62,6.736,5.71,20.43,2.024
"2021-10-31 16:45:00",222808,13.7,1.022,2.089,7.62,6.732,5.71,20.45,1.999
"2021-10-31 17:00:00",222809,13.68,1.025,2.103,7.62,6.735,5.71,20.43,2.006
"2021-10-31 17:15:00",222810,13.67,1.024,2.115,7.62,6.734,5.71,20.4,2.01
"2021-10-31 17:30:00",222811,13.65,1.021,2.123,7.62,6.731,5.71,20.36,2.036
"2021-10-31 17:45:00",222812,13.64,1.027,2.126,7.62,6.737,5.71,20.34,2.01
"2021-10-31 18:00:00",222813,13.63,1.026,2.126,7.62,6.736,5.71,20.31,2.036
"2021-10-31 18:15:00",222814,13.62,1.024,2.122,7.62,6.733,5.71,20.35,1.962
"2021-10-31 18:30:00",222815,13.61,1.025,2.115,7.62,6.735,5.71,20.3,1.965
"2021-10-31 18:45:00",222816,13.6,1.027,2.107,7.62,6.737,5.71,20.28,1.969
"2021-10-31 19:00:00",222817,13.59,1.024,2.092,7.62,6.734,5.71,20.28,1.919
"2021-10-31 19:15:00",222818,13.58,1.025,2.082,7.62,6.735,5.71,20.26,1.919
"2021-10-31 19:30:00",222819,13.57,1.026,2.073,7.62,6.736,5.71,20.28,1.893
"2021-10-31 19:45:00",222820,13.56,1.025,2.065,7.62,6.735,5.71,20.25,1.919
"2021-10-31 20:00:00",222821,13.56,1.026,2.056,7.62,6.736,5.71,20.25,1.842
"2021-10-31 20:15:00",222822,13.55,1.028,2.044,7.62,6.738,5.71,20.25,1.842
"2021-10-31 20:30:00",222823,13.54,1.025,2.028,7.62,6.735,5.71,20.22,1.817
"2021-10-31 20:45:00",222824,13.53,1.023,2.01,7.62,6.733,5.71,20.2,1.817
"2021-10-31 21:00:00",222825,13.53,1.024,1.993,7.62,6.734,5.71,20.22,1.765
"2021-10-31 21:15:00",222826,13.52,1.025,1.976,7.62,6.735,5.71,20.21,1.742
"2021-10-31 21:30:00",222827,13.51,1.024,1.955,7.62,6.734,5.71,20.21,1.696
"2021-10-31 21:45:00",222828,13.51,1.022,1.933,7.62,6.732,5.71,20.19,1.699
"2021-10-31 22:00:00",222829,13.5,1.022,1.908,7.62,6.732,5.71,20.22,1.649
"2021-10-31 22:15:00",222830,13.5,1.022,1.884,7.62,6.731,5.71,20.2,1.597
"2021-10-31 22:30:00",222831,13.49,1.024,1.86,7.62,6.734,5.71,20.22,1.572
"2021-10-31 22:45:00",222832,13.49,1.021,1.839,7.62,6.73,5.71,20.18,1.623
"2021-10-31 23:00:00",222833,13.48,1.018,1.823,7.62,6.727,5.71,20.22,1.572
"2021-10-31 23:15:00",222834,13.48,1.023,1.806,7.62,6.733,5.71,20.23,1.521
"2021-10-31 23:30:00",222835,13.47,1.02,1.789,7.62,6.73,5.71,20.21,1.521
"2021-10-31 23:45:00",222836,13.47,1.019,1.772,7.62,6.729,5.71,20.23,1.495
"2021-11-01 00:00:00",222837,13.46,1.019,1.754,7.62,6.729,5.71,20.21,1.495
"2021-11-01 00:15:00",222838,13.46,1.015,1.733,7.62,6.725,5.71,20.19,1.469
"2021-11-01 00:30:00",222839,13.45,1.016,1.714,7.62,6.726,5.71,20.25,1.418
"2021-11-01 00:45:00",222840,13.45,1.018,1.701,7.62,6.728,5.71,20.23,1.444
"2021-11-01 01:00:00",222841,13.45,1.015,1.688,7.62,6.725,5.71,20.22,1.418
"2021-11-01 01:15:00",222842,13.44,1.016,1.671,7.62,6.725,5.71,20.24,1.392
"2021-11-01 01:30:00",222843,13.44,1.009,1.659,7.62,6.719,5.71,20.23,1.418
"2021-11-01 01:45:00",222844,13.43,1.01,1.647,7.62,6.72,5.71,20.22,1.418
"2021-11-01 02:00:00",222845,13.43,1.012,1.637,7.62,6.722,5.71,20.25,1.392
"2021-11-01 02:15:00",222846,13.43,1.01,1.627,7.62,6.72,5.71,20.24,1.392
"2021-11-01 02:30:00",222847,13.42,1.01,1.613,7.62,6.72,5.71,20.22,1.341
"2021-11-01 02:45:00",222848,13.42,1.008,1.596,7.62,6.718,5.71,20.2,1.341
"2021-11-01 03:00:00",222849,13.42,1.009,1.582,7.62,6.719,5.71,20.24,1.315
"2021-11-01 03:15:00",222850,13.41,1.008,1.569,7.62,6.718,5.71,20.19,1.315
"2021-11-01 03:30:00",222851,13.4,1.007,1.553,7.62,6.717,5.71,20.23,1.29
"2021-11-01 03:45:00",222852,13.4,1.004,1.542,7.62,6.714,5.71,20.21,1.29
"2021-11-01 04:00:00",222853,13.4,1.005,1.53,7.62,6.715,5.71,20.25,1.239
"2021-11-01 04:15:00",222854,13.39,1.007,1.522,7.62,6.717,5.71,20.23,1.29
"2021-11-01 04:30:00",222855,13.39,1.002,1.515,7.62,6.712,5.71,20.23,1.264
"2021-11-01 04:45:00",222856,13.39,1.004,1.509,7.62,6.714,5.71,20.23,1.29
"2021-11-01 05:00:00",222857,13.39,0.999,1.504,7.62,6.709,5.71,20.25,1.264
"2021-11-01 05:15:00",222858,13.38,1.003,1.501,7.62,6.713,5.71,20.25,1.264
"2021-11-01 05:30:00",222859,13.38,1.003,1.499,7.62,6.713,5.71,20.25,1.239
"2021-11-01 05:45:00",222860,13.37,0.999,1.493,7.62,6.708,5.71,20.21,1.239
"2021-11-01 06:00:00",222861,13.37,1.001,1.489,7.62,6.711,5.71,20.23,1.239
"2021-11-01 06:15:00",222862,13.37,1.002,1.486,7.62,6.712,5.71,20.21,1.239
"2021-11-01 06:30:00",222863,13.36,1,1.482,7.62,6.71,5.71,20.21,1.239
"2021-11-01 06:45:00",222864,13.36,1.001,1.48,7.62,6.711,5.71,20.21,1.239
"2021-11-01 07:00:00",222865,13.36,1.001,1.479,7.62,6.711,5.71,20.21,1.239
"2021-11-01 07:15:00",222866,13.36,1,1.478,7.62,6.71,5.71,20.21,1.239
"2021-11-01 07:30:00",222867,13.35,0.999,1.471,7.62,6.708,5.71,20.21,1.239
"2021-11-01 07:45:00",222868,13.35,0.997,1.466,7.62,6.707,5.71,20.27,1.161
"2021-11-01 08:00:00",222869,13.34,0.995,1.455,7.62,6.705,5.71,20.2,1.212
"2021-11-01 08:15:00",222870,13.34,0.998,1.453,7.62,6.707,5.71,20.25,1.185
"2021-11-01 08:30:00",222871,13.34,0.997,1.452,7.62,6.707,5.71,20.23,1.185
"2021-11-01 08:45:00",222872,13.34,0.996,1.452,7.62,6.706,5.71,20.27,1.183
"2021-11-01 09:00:00",222873,13.33,0.994,1.456,7.62,6.704,5.71,20.23,1.232
"2021-11-01 09:15:00",222874,13.33,0.997,1.457,7.62,6.707,5.71,20.23,1.177
"2021-11-01 09:30:00",222875,13.33,0.995,1.457,7.62,6.705,5.71,20.2,1.228
"2021-11-01 09:45:00",222876,13.41,0.991,1.459,7.62,6.701,5.71,20.2,1.227
"2021-11-01 10:00:00",222877,13.49,0.993,1.459,7.62,6.703,5.71,20.21,1.201
"2021-11-01 10:15:00",222878,13.63,0.991,1.457,7.62,6.701,5.71,20.21,1.195
"2021-11-01 10:30:00",222879,13.57,0.991,1.461,7.62,6.701,5.71,20.23,1.217
"2021-11-01 10:45:00",222880,13.55,0.992,1.469,7.62,6.702,5.71,20.19,1.267
"2021-11-01 11:00:00",222881,13.58,0.989,1.48,7.62,6.699,5.71,20.19,1.267
"2021-11-01 11:15:00",222882,13.59,0.987,1.494,7.62,6.697,5.71,20.23,1.293
"2021-11-01 11:30:00",222883,13.6,0.987,1.51,7.62,6.697,5.71,20.18,1.369
"2021-11-01 11:45:00",222884,13.62,0.985,1.528,7.62,6.695,5.71,20.2,1.393
"2021-11-01 12:00:00",222885,13.69,0.987,1.55,7.62,6.697,5.71,20.22,1.416
"2021-11-01 12:15:00",222886,13.95,0.987,1.574,7.62,6.697,5.71,20.29,1.414
"2021-11-01 12:30:00",222887,13.9,0.99,1.6,7.62,6.699,5.71,20.28,1.462
"2021-11-01 12:45:00",222888,13.78,0.988,1.629,7.62,6.698,5.71,20.33,1.487
"2021-11-01 13:00:00",222889,13.79,0.986,1.663,7.62,6.696,5.71,20.34,1.563
"2021-11-01 13:15:00",222890,13.75,0.989,1.7,7.62,6.699,5.71,20.34,1.615
"2021-11-01 13:30:00",222891,13.75,0.988,1.735,7.62,6.697,5.71,20.39,1.616
"2021-11-01 13:45:00",222892,13.72,0.988,1.769,7.62,6.698,5.71,20.39,1.65
"2021-11-01 14:00:00",222893,13.7,0.991,1.801,7.62,6.701,5.71,20.37,1.728
"2021-11-01 14:15:00",222894,13.69,0.991,1.831,7.62,6.701,5.71,20.36,1.78
"2021-11-01 14:30:00",222895,13.68,0.989,1.861,7.62,6.699,5.71,20.45,1.754
"2021-11-01 14:45:00",222896,13.67,0.988,1.89,7.62,6.698,5.71,20.39,1.805
"2021-11-01 15:00:00",222897,13.66,0.989,1.917,7.62,6.699,5.71,20.41,1.805
"2021-11-01 15:15:00",222898,13.65,0.991,1.941,7.62,6.701,5.71,20.37,1.856
"2021-11-01 15:30:00",222899,13.64,0.991,1.963,7.62,6.701,5.71,20.39,1.856
"2021-11-01 15:45:00",222900,13.63,0.989,1.984,7.62,6.699,5.71,20.39,1.882
"2021-11-01 16:00:00",222901,13.62,0.993,2.003,7.62,6.702,5.71,20.35,1.959
"2021-11-01 16:15:00",222902,13.61,0.992,2.021,7.62,6.702,5.71,20.4,1.908
"2021-11-01 16:30:00",222903,13.61,0.995,2.038,7.62,6.704,5.71,20.38,1.959
"2021-11-01 16:45:00",222904,13.6,0.994,2.054,7.62,6.703,5.71,20.36,1.984
"2021-11-01 17:00:00",222905,13.59,0.996,2.068,7.62,6.705,5.71,20.34,2.01
"2021-11-01 17:15:00",222906,13.58,0.993,2.081,7.62,6.703,5.71,20.38,1.959
"2021-11-01 17:30:00",222907,13.57,0.99,2.094,7.62,6.7,5.71,20.36,1.959
"2021-11-01 17:45:00",222908,13.56,0.991,2.105,7.62,6.701,5.71,20.35,1.959
"2021-11-01 18:00:00",222909,13.56,0.99,2.112,7.62,6.7,5.71,20.3,1.959
"2021-11-01 18:15:00",222910,13.55,0.986,2.112,7.62,6.696,5.71,20.24,2.01
"2021-11-01 18:30:00",222911,13.54,0.986,2.112,7.62,6.696,5.71,20.26,1.986
"2021-11-01 18:45:00",222912,13.53,0.988,2.111,7.62,6.698,5.71,20.24,1.961
"2021-11-01 19:00:00",222913,13.53,0.986,2.109,7.62,6.696,5.71,20.25,1.935
"2021-11-01 19:15:00",222914,13.52,0.988,2.103,7.62,6.698,5.71,20.27,1.912
"2021-11-01 19:30:00",222915,13.52,0.985,2.094,7.62,6.695,5.71,20.23,1.913
"2021-11-01 19:45:00",222916,13.51,0.986,2.086,7.62,6.696,5.71,20.22,1.888
"2021-11-01 20:00:00",222917,13.5,0.986,2.077,7.62,6.696,5.71,20.2,1.915
"2021-11-01 20:15:00",222918,13.5,0.984,2.069,7.62,6.694,5.71,20.23,1.865
"2021-11-01 20:30:00",222919,13.49,0.986,2.059,7.62,6.696,5.71,20.2,1.864
"2021-11-01 20:45:00",222920,13.48,0.984,2.048,7.62,6.694,5.71,20.16,1.866
"2021-11-01 21:00:00",222921,13.48,0.984,2.034,7.62,6.694,5.71,20.16,1.866
"2021-11-01 21:15:00",222922,13.47,0.984,2.021,7.62,6.694,5.71,20.19,1.814
"2021-11-01 21:30:00",222923,13.47,0.985,2.009,7.62,6.695,5.71,20.15,1.865
"2021-11-01 21:45:00",222924,13.46,0.984,1.998,7.62,6.694,5.71,20.2,1.789
"2021-11-01 22:00:00",222925,13.46,0.981,1.988,7.62,6.69,5.71,20.17,1.838
"2021-11-01 22:15:00",222926,13.46,0.983,1.978,7.62,6.693,5.71,20.21,1.762
"2021-11-01 22:30:00",222927,13.45,0.982,1.964,7.62,6.692,5.71,20.19,1.76
"2021-11-01 22:45:00",222928,13.45,0.98,1.953,7.62,6.69,5.71,20.21,1.76
"2021-11-01 23:00:00",222929,13.44,0.98,1.943,7.62,6.69,5.71,20.21,1.733
"2021-11-01 23:15:00",222930,13.44,0.979,1.933,7.62,6.689,5.71,20.21,1.734
"2021-11-01 23:30:00",222931,13.43,0.98,1.924,7.62,6.69,5.71,20.21,1.734
"2021-11-01 23:45:00",222932,13.43,0.981,1.915,7.62,6.691,5.71,20.23,1.709
"2021-11-02 00:00:00",222933,13.42,0.976,1.906,7.62,6.686,5.71,20.19,1.735
"2021-11-02 00:15:00",222934,13.42,0.979,1.898,7.62,6.689,5.71,20.21,1.709
"2021-11-02 00:30:00",222935,13.42,0.975,1.89,7.62,6.685,5.71,20.21,1.71
"2021-11-02 00:45:00",222936,13.41,0.977,1.882,7.62,6.687,5.71,20.25,1.685
"2021-11-02 01:00:00",222937,13.41,0.977,1.877,7.62,6.687,5.71,20.27,1.66
"2021-11-02 01:15:00",222938,13.4,0.974,1.873,7.62,6.684,5.71,20.25,1.686
"2021-11-02 01:30:00",222939,13.4,0.977,1.871,7.62,6.687,5.71,20.27,1.687
"2021-11-02 01:45:00",222940,13.4,0.976,1.87,7.62,6.686,5.71,20.27,1.688
"2021-11-02 02:00:00",222941,13.39,0.976,1.869,7.62,6.686,5.71,20.28,1.663
"2021-11-02 02:15:00",222942,13.39,0.976,1.868,7.62,6.686,5.71,20.28,1.662
"2021-11-02 02:30:00",222943,13.38,0.973,1.869,7.62,6.683,5.71,20.34,1.663
"2021-11-02 02:45:00",222944,13.38,0.972,1.871,7.62,6.682,5.71,20.33,1.689
"2021-11-02 03:00:00",222945,13.38,0.974,1.873,7.62,6.684,5.71,20.35,1.663
"2021-11-02 03:15:00",222946,13.37,0.973,1.871,7.62,6.683,5.71,20.32,1.663
"2021-11-02 03:30:00",222947,13.37,0.974,1.868,7.62,6.684,5.71,20.3,1.689
"2021-11-02 03:45:00",222948,13.37,0.974,1.863,7.62,6.684,5.71,20.32,1.663
"2021-11-02 04:00:00",222949,13.37,0.976,1.858,7.62,6.686,5.71,20.3,1.663
"2021-11-02 04:15:00",222950,13.36,0.972,1.854,7.62,6.682,5.71,20.32,1.637
"2021-11-02 04:30:00",222951,13.36,0.973,1.847,7.62,6.683,5.71,20.3,1.637
"2021-11-02 04:45:00",222952,13.36,0.976,1.839,7.62,6.686,5.71,20.3,1.637
"2021-11-02 05:00:00",222953,13.35,0.973,1.832,7.62,6.683,5.71,20.27,1.637
"2021-11-02 05:15:00",222954,13.35,0.975,1.825,7.62,6.684,5.71,20.29,1.586
"2021-11-02 05:30:00",222955,13.34,0.971,1.818,7.62,6.681,5.71,20.27,1.612
"2021-11-02 05:45:00",222956,13.34,0.973,1.811,7.62,6.683,5.71,20.29,1.586
"2021-11-02 06:00:00",222957,13.34,0.973,1.804,7.62,6.682,5.71,20.31,1.56
"2021-11-02 06:15:00",222958,13.33,0.969,1.794,7.62,6.679,5.71,20.39,1.458
"2021-11-02 06:30:00",222959,13.33,0.971,1.781,7.62,6.681,5.71,20.28,1.535
"2021-11-02 06:45:00",222960,13.33,0.97,1.77,7.62,6.68,5.71,20.28,1.535
"2021-11-02 07:00:00",222961,13.32,0.969,1.758,7.62,6.679,5.71,20.28,1.538
"2021-11-02 07:15:00",222962,13.32,0.971,1.744,7.62,6.681,5.71,20.26,1.542
"2021-11-02 07:30:00",222963,13.32,0.969,1.722,7.62,6.679,5.71,20.3,1.443
"2021-11-02 07:45:00",222964,13.32,0.969,1.703,7.62,6.679,5.71,20.3,1.418
"2021-11-02 08:00:00",222965,13.31,0.966,1.688,7.62,6.676,5.71,20.29,1.418
"2021-11-02 08:15:00",222966,13.31,0.969,1.672,7.62,6.679,5.71,20.37,1.315
"2021-11-02 08:30:00",222967,13.31,0.965,1.651,7.62,6.675,5.71,20.27,1.367
"2021-11-02 08:45:00",222968,13.31,0.967,1.629,7.62,6.677,5.71,20.31,1.315
"2021-11-02 09:00:00",222969,13.3,0.966,1.609,7.62,6.675,5.71,20.28,1.315
"2021-11-02 09:15:00",222970,13.3,0.965,1.59,7.62,6.675,5.71,20.24,1.315
"2021-11-02 09:30:00",222971,13.3,0.965,1.571,7.62,6.675,5.71,20.28,1.264
"2021-11-02 09:45:00",222972,13.39,0.962,1.554,7.62,6.672,5.71,20.28,1.264
"2021-11-02 10:00:00",222973,13.47,0.963,1.525,7.62,6.673,5.71,20.4,1.133
"2021-11-02 10:15:00",222974,13.57,0.964,1.509,7.62,6.674,5.71,20.32,1.203
"2021-11-02 10:30:00",222975,13.54,0.965,1.499,7.62,6.675,5.71,20.34,1.176
"2021-11-02 10:45:00",222976,13.51,0.966,1.493,7.62,6.676,5.71,20.3,1.223
"2021-11-02 11:00:00",222977,13.51,0.963,1.492,7.62,6.673,5.71,20.3,1.243
"2021-11-02 11:15:00",222978,13.53,0.96,1.489,7.62,6.67,5.71,20.34,1.242
"2021-11-02 11:30:00",222979,13.54,0.961,1.491,7.62,6.671,5.71,20.35,1.267
"2021-11-02 11:45:00",222980,13.55,0.964,1.503,7.62,6.674,5.71,20.37,1.319
"2021-11-02 12:00:00",222981,13.67,0.961,1.52,7.62,6.671,5.71,20.4,1.341
"2021-11-02 12:15:00",222982,13.69,0.958,1.544,7.62,6.668,5.71,20.39,1.386
"2021-11-02 12:30:00",222983,13.92,0.959,1.572,7.62,6.669,5.71,20.43,1.436
"2021-11-02 12:45:00",222984,13.85,0.96,1.603,7.62,6.67,5.71,20.5,1.435
"2021-11-02 13:00:00",222985,13.86,0.963,1.637,7.62,6.673,5.71,20.53,1.484
"2021-11-02 13:15:00",222986,13.89,0.964,1.679,7.62,6.674,5.71,20.57,1.609
"2021-11-02 13:30:00",222987,13.89,0.963,1.738,7.62,6.673,5.71,20.59,1.763
"2021-11-02 13:45:00",222988,13.87,0.965,1.803,7.62,6.675,5.71,20.65,1.815
"2021-11-02 14:00:00",222989,13.85,0.968,1.877,7.62,6.678,5.71,20.71,1.99
"2021-11-02 14:15:00",222990,13.83,0.969,1.962,7.62,6.679,5.71,20.73,2.115
"2021-11-02 14:30:00",222991,13.82,0.969,2.041,7.62,6.679,5.71,20.73,2.166
"2021-11-02 14:45:00",222992,13.82,0.971,2.108,7.62,6.681,5.71,20.72,2.217
"2021-11-02 15:00:00",222993,13.81,0.972,2.166,7.62,6.682,5.71,20.73,2.268
"2021-11-02 15:15:00",222994,13.82,0.975,2.218,7.62,6.685,5.71,20.73,2.294
"2021-11-02 15:30:00",222995,13.76,0.977,2.265,7.62,6.687,5.71,20.71,2.32
"2021-11-02 15:45:00",222996,13.74,0.977,2.304,7.62,6.687,5.71,20.69,2.345
"2021-11-02 16:00:00",222997,13.71,0.983,2.331,7.62,6.693,5.71,20.64,2.371
"2021-11-02 16:15:00",222998,13.7,0.982,2.352,7.62,6.692,5.71,20.68,2.324
"2021-11-02 16:30:00",222999,13.68,0.983,2.371,7.62,6.693,5.71,20.67,2.352
"2021-11-02 16:45:00",223000,13.66,0.984,2.389,7.62,6.694,5.71,20.67,2.353
"2021-11-02 17:00:00",223001,13.65,0.985,2.408,7.62,6.695,5.71,20.67,2.382
"2021-11-02 17:15:00",223002,13.64,0.988,2.422,7.62,6.698,5.71,20.62,2.434
"2021-11-02 17:30:00",223003,13.63,0.988,2.431,7.62,6.698,5.71,20.62,2.435
"2021-11-02 17:45:00",223004,13.61,0.989,2.438,7.62,6.699,5.71,20.64,2.392
"2021-11-02 18:00:00",223005,13.6,0.994,2.443,7.62,6.704,5.71,20.6,2.419
"2021-11-02 18:15:00",223006,13.59,0.995,2.447,7.62,6.705,5.71,20.64,2.368
"2021-11-02 18:30:00",223007,13.58,0.994,2.45,7.62,6.704,5.71,20.64,2.368
"2021-11-02 18:45:00",223008,13.57,0.998,2.452,7.62,6.708,5.71,20.55,2.394
"2021-11-02 19:00:00",223009,13.56,1,2.447,7.62,6.71,5.71,20.5,2.368
"2021-11-02 19:15:00",223010,13.55,1,2.442,7.62,6.71,5.71,20.45,2.369
"2021-11-02 19:30:00",223011,13.55,0.998,2.438,7.62,6.708,5.71,20.46,2.319
"2021-11-02 19:45:00",223012,13.54,1.003,2.435,7.62,6.713,5.71,20.4,2.347
"2021-11-02 20:00:00",223013,13.53,1.002,2.43,7.62,6.712,5.71,20.37,2.324
"2021-11-02 20:15:00",223014,13.52,1.003,2.423,7.62,6.713,5.71,20.36,2.301
"2021-11-02 20:30:00",223015,13.51,1.004,2.413,7.62,6.714,5.71,20.31,2.277
"2021-11-02 20:45:00",223016,13.51,1.001,2.4,7.62,6.711,5.71,20.41,2.303
"2021-11-02 21:00:00",223017,13.51,1.003,2.386,7.62,6.713,5.71,20.22,2.252
"2021-11-02 21:15:00",223018,13.5,1.002,2.372,7.62,6.712,5.71,20.19,2.252
"2021-11-02 21:30:00",223019,13.49,1.004,2.357,7.62,6.714,5.71,20.19,2.201
"2021-11-02 21:45:00",223020,13.48,1.007,2.34,7.62,6.717,5.71,20.18,2.175
"2021-11-02 22:00:00",223021,13.48,1.005,2.322,7.62,6.715,5.71,20.12,2.175
"2021-11-02 22:15:00",223022,13.47,1.006,2.306,7.62,6.716,5.71,20.13,2.149
"2021-11-02 22:30:00",223023,13.47,1.002,2.287,7.62,6.712,5.71,20.08,2.124
"2021-11-02 22:45:00",223024,13.46,1.006,2.268,7.62,6.716,5.71,20.08,2.073
"2021-11-02 23:00:00",223025,13.46,1.003,2.248,7.62,6.713,5.71,20.07,2.047
"2021-11-02 23:15:00",223026,13.45,1.003,2.227,7.62,6.713,5.71,20.01,2.073
"2021-11-02 23:30:00",223027,13.44,1.002,2.205,7.62,6.712,5.71,20.01,2.047
