"TOA5","DanaFrkBug","CR800","15297","CR800.Std.11","CPU:DanaFk_downloaded_20210707.cr8","13686","T15min"
"TIMESTAMP","RECORD","BattV","Lvl_ft","Temp_C","Observed","Lvl_ft_corr","Offset"
"TS","RN","Volts","feet","deg C","","feet",""
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-07-26 13:30:00",266145,11.590,0.66500,16.790,1.0000,0.91500,0.25000
"2022-07-26 13:45:00",266146,11.590,0.66900,17.010,1.0000,0.91800,0.25000
"2022-07-26 14:00:00",266147,11.590,0.66800,17.180,1.0000,0.91800,0.25000
"2022-07-26 14:15:00",266148,11.590,0.66900,17.300,1.0000,0.91900,0.25000
"2022-07-26 14:30:00",266149,11.590,0.66900,17.300,1.0000,0.91900,0.25000
"2022-07-26 14:45:00",266150,11.590,0.67000,17.280,1.0000,0.91900,0.25000
"2022-07-26 15:00:00",266151,11.590,0.67100,17.210,1.0000,0.92000,0.25000
"2022-07-26 15:15:00",266152,11.580,0.67200,17.050,1.0000,0.92100,0.25000
"2022-07-26 15:30:00",266153,11.590,0.67100,16.830,1.0000,0.92100,0.25000
"2022-07-26 15:45:00",266154,11.580,0.67100,16.630,1.0000,0.92000,0.25000
"2022-07-26 16:00:00",266155,11.590,0.67100,16.430,1.0000,0.92000,0.25000
"2022-07-26 16:15:00",266156,11.580,0.67100,16.240,1.0000,0.92100,0.25000
"2022-07-26 16:30:00",266157,11.610,0.67000,16.090,1.0000,0.91900,0.25000
"2022-07-26 16:45:00",266158,11.610,0.66900,15.950,1.0000,0.91900,0.25000
"2022-07-26 17:00:00",266159,11.590,0.66900,15.870,1.0000,0.91900,0.25000
"2022-07-26 17:15:00",266160,11.580,0.67000,15.790,1.0000,0.92000,0.25000
"2022-07-26 17:30:00",266161,11.580,0.66900,15.720,1.0000,0.91900,0.25000
"2022-07-26 17:45:00",266162,11.570,0.67000,15.670,1.0000,0.92000,0.25000
"2022-07-26 18:00:00",266163,11.570,0.67000,15.640,1.0000,0.91900,0.25000
"2022-07-26 18:15:00",266164,11.570,0.67100,15.620,1.0000,0.92000,0.25000
"2022-07-26 18:30:00",266165,11.570,0.67100,15.600,1.0000,0.92100,0.25000
"2022-07-26 18:45:00",266166,11.570,0.66900,15.580,1.0000,0.91800,0.25000
"2022-07-26 19:00:00",266167,11.570,0.66800,15.570,1.0000,0.91700,0.25000
"2022-07-26 19:15:00",266168,11.570,0.66600,15.550,1.0000,0.91600,0.25000
"2022-07-26 19:30:00",266169,11.570,0.66700,15.530,1.0000,0.91600,0.25000
"2022-07-26 19:45:00",266170,11.560,0.66500,15.500,1.0000,0.91400,0.25000
"2022-07-26 20:00:00",266171,11.560,0.66500,15.460,1.0000,0.91500,0.25000
"2022-07-26 20:15:00",266172,11.560,0.66400,15.420,1.0000,0.91300,0.25000
"2022-07-26 20:30:00",266173,11.560,0.66300,15.370,1.0000,0.91300,0.25000
"2022-07-26 20:45:00",266174,11.560,0.66200,15.330,1.0000,0.91100,0.25000
"2022-07-26 21:00:00",266175,11.550,0.66300,15.290,1.0000,0.91300,0.25000
"2022-07-26 21:15:00",266176,11.550,0.66200,15.240,1.0000,0.91100,0.25000
"2022-07-26 21:30:00",266177,11.560,0.66200,15.180,1.0000,0.91200,0.25000
"2022-07-26 21:45:00",266178,11.550,0.66200,15.120,1.0000,0.91200,0.25000
"2022-07-26 22:00:00",266179,11.550,0.66000,15.050,1.0000,0.90900,0.25000
"2022-07-26 22:15:00",266180,11.550,0.66000,14.990,1.0000,0.91000,0.25000
"2022-07-26 22:30:00",266181,11.550,0.66100,14.920,1.0000,0.91100,0.25000
"2022-07-26 22:45:00",266182,11.550,0.66000,14.850,1.0000,0.90900,0.25000
"2022-07-26 23:00:00",266183,11.550,0.66000,14.760,1.0000,0.90900,0.25000
"2022-07-26 23:15:00",266184,11.550,0.65800,14.680,1.0000,0.90800,0.25000
"2022-07-26 23:30:00",266185,11.550,0.66000,14.600,1.0000,0.91000,0.25000
"2022-07-26 23:45:00",266186,11.540,0.65900,14.530,1.0000,0.90900,0.25000
"2022-07-27 00:00:00",266187,11.540,0.65900,14.440,1.0000,0.90900,0.25000
"2022-07-27 00:15:00",266188,11.540,0.66100,14.360,1.0000,0.91100,0.25000
"2022-07-27 00:30:00",266189,11.540,0.66100,14.280,1.0000,0.91000,0.25000
"2022-07-27 00:45:00",266190,11.540,0.66100,14.190,1.0000,0.91100,0.25000
"2022-07-27 01:00:00",266191,11.530,0.66200,14.120,1.0000,0.91200,0.25000
"2022-07-27 01:15:00",266192,11.540,0.66300,14.040,1.0000,0.91300,0.25000
"2022-07-27 01:30:00",266193,11.540,0.66300,13.960,1.0000,0.91300,0.25000
"2022-07-27 01:45:00",266194,11.530,0.66500,13.890,1.0000,0.91500,0.25000
"2022-07-27 02:00:00",266195,11.530,0.66700,13.820,1.0000,0.91700,0.25000
"2022-07-27 02:15:00",266196,11.530,0.67000,13.730,1.0000,0.92000,0.25000
"2022-07-27 02:30:00",266197,11.530,0.67300,13.670,1.0000,0.92200,0.25000
"2022-07-27 02:45:00",266198,11.530,0.67400,13.590,1.0000,0.92400,0.25000
"2022-07-27 03:00:00",266199,11.530,0.67400,13.520,1.0000,0.92400,0.25000
"2022-07-27 03:15:00",266200,11.530,0.67600,13.450,1.0000,0.92600,0.25000
"2022-07-27 03:30:00",266201,11.520,0.67600,13.380,1.0000,0.92600,0.25000
"2022-07-27 03:45:00",266202,11.520,0.67700,13.310,1.0000,0.92700,0.25000
"2022-07-27 04:00:00",266203,11.530,0.67700,13.250,1.0000,0.92700,0.25000
"2022-07-27 04:15:00",266204,11.520,0.67700,13.190,1.0000,0.92700,0.25000
"2022-07-27 04:30:00",266205,11.520,0.67900,13.130,1.0000,0.92900,0.25000
"2022-07-27 04:45:00",266206,11.520,0.67900,13.080,1.0000,0.92800,0.25000
"2022-07-27 05:00:00",266207,11.520,0.67900,13.030,1.0000,0.92900,0.25000
"2022-07-27 05:15:00",266208,11.520,0.68100,12.980,1.0000,0.93100,0.25000
"2022-07-27 05:30:00",266209,11.520,0.68100,12.930,1.0000,0.93000,0.25000
"2022-07-27 05:45:00",266210,11.520,0.68200,12.880,1.0000,0.93100,0.25000
"2022-07-27 06:00:00",266211,11.520,0.68100,12.820,1.0000,0.93100,0.25000
"2022-07-27 06:15:00",266212,11.510,0.68200,12.770,1.0000,0.93100,0.25000
"2022-07-27 06:30:00",266213,11.520,0.68200,12.700,1.0000,0.93100,0.25000
"2022-07-27 06:45:00",266214,11.520,0.68300,12.650,1.0000,0.93200,0.25000
"2022-07-27 07:00:00",266215,11.520,0.68200,12.590,1.0000,0.93200,0.25000
"2022-07-27 07:15:00",266216,11.520,0.68300,12.530,1.0000,0.93300,0.25000
"2022-07-27 07:30:00",266217,11.520,0.68300,12.490,1.0000,0.93300,0.25000
"2022-07-27 07:45:00",266218,11.510,0.68200,12.450,1.0000,0.93200,0.25000
"2022-07-27 08:00:00",266219,11.520,0.68200,12.420,1.0000,0.93200,0.25000
"2022-07-27 08:15:00",266220,11.520,0.68100,12.410,1.0000,0.93100,0.25000
"2022-07-27 08:30:00",266221,11.520,0.68100,12.430,1.0000,0.93100,0.25000
"2022-07-27 08:45:00",266222,11.520,0.68200,12.470,1.0000,0.93100,0.25000
"2022-07-27 09:00:00",266223,11.520,0.68100,12.560,1.0000,0.93000,0.25000
"2022-07-27 09:15:00",266224,11.520,0.68200,12.670,1.0000,0.93100,0.25000
"2022-07-27 09:30:00",266225,11.530,0.68200,12.840,1.0000,0.93100,0.25000
"2022-07-27 09:45:00",266226,11.540,0.68200,13.050,1.0000,0.93200,0.25000
